year,month,day,time,timezone,rain,snow,air_temperature,ground_temperature,highest_temperature,lowest_temperature,place,place_code,latitude,longitude
2020,9,1,0:00,UTC,-1,-1,13.3,,19.5,7.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,1,6:00,UTC,,,,6.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,2,0:00,UTC,0,-1,13.3,,17.2,7.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,2,6:00,UTC,,,,4.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,3,0:00,UTC,0.9,-1,16,,17.7,13.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,3,6:00,UTC,,,,13.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,4,0:00,UTC,6.3,-1,15.6,,18.6,13.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,4,6:00,UTC,,,,12.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,5,0:00,UTC,19.8,-1,14.9,,18.6,13.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,5,6:00,UTC,,,,13.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,6,0:00,UTC,5.2,-1,13.4,,16.7,11.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,6,6:00,UTC,,,,10.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,7,0:00,UTC,1,-1,12.8,,17.8,8.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,7,6:00,UTC,,,,5.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,8,0:00,UTC,12.9,-1,10.9,,14.9,5.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,8,6:00,UTC,,,,4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,9,0:00,UTC,5.1,-1,12.7,,16.1,8.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,9,6:00,UTC,,,,5.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,10,0:00,UTC,-1,-1,12.3,,15.1,10.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,10,6:00,UTC,,,,9.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,11,0:00,UTC,1,-1,11.5,,16.5,7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,11,6:00,UTC,,,,5.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,12,0:00,UTC,26.1,-1,13.3,,15.3,9.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,12,6:00,UTC,,,,7.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,13,0:00,UTC,-1,-1,12.2,,16.1,10.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,13,6:00,UTC,,,,9.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,14,0:00,UTC,-1,-1,12.6,,18.3,7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,14,6:00,UTC,,,,3.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,15,0:00,UTC,0.8,-1,12.8,,17.8,7.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,15,6:00,UTC,,,,5.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,16,0:00,UTC,0.6,-1,13.3,,17.4,11,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,16,6:00,UTC,,,,10.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,17,0:00,UTC,0.4,-1,8.7,,13.1,7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,17,6:00,UTC,,,,6.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,18,0:00,UTC,-1,-1,10.3,,16.1,5.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,18,6:00,UTC,,,,4.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,19,0:00,UTC,-1,-1,10.1,,15.1,6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,19,6:00,UTC,,,,4.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,20,0:00,UTC,-1,-1,10.5,,15.9,3.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,20,6:00,UTC,,,,0.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,21,0:00,UTC,-1,-1,12.4,,15.2,8.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,21,6:00,UTC,,,,6.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,22,0:00,UTC,-1,,12.3,,17.3,10.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,23,0:00,UTC,-1,-1,13.7,,17.9,7.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,23,6:00,UTC,,,,3.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,24,0:00,UTC,0.2,-1,15.9,,21.2,10.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,24,6:00,UTC,,,,9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,25,0:00,UTC,1.1,-1,15.3,,18.1,13.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,26,0:00,UTC,-1,-1,15.4,,19.4,12.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,27,0:00,UTC,-1,-1,15.3,,21.1,11.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,28,0:00,UTC,-1,-1,13.5,,18,10.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,29,0:00,UTC,0.7,-1,12.7,,14,11.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,30,0:00,UTC,-1,-1,12.5,,16.6,9.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,1,0:00,UTC,0,-1,11.4,,16.5,8.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,2,0:00,UTC,-1,-1,11.6,,16.8,8.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,2,6:00,UTC,,,,7.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,3,0:00,UTC,0.7,-1,12.4,,15.7,8.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,3,6:00,UTC,,,,7.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,4,0:00,UTC,2.6,-1,12.6,,14.2,11.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,4,6:00,UTC,,,,11.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,5,0:00,UTC,7.9,-1,14.3,,17.7,11.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,5,6:00,UTC,,,,11.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,6,0:00,UTC,1.2,-1,14,,15.4,12.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,6,6:00,UTC,,,,11.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,7,0:00,UTC,3.2,-1,12.4,,14.3,10.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,7,6:00,UTC,,,,9.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,8,0:00,UTC,2.4,-1,12.7,,15.3,11.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,8,6:00,UTC,,,,10.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,9,0:00,UTC,4.2,-1,11.3,,12.9,9.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,9,6:00,UTC,,,,11.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,10,0:00,UTC,4.6,-1,10.9,,14,7.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,10,6:00,UTC,,,,5.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,11,0:00,UTC,2,-1,9.8,,13.6,6.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,11,6:00,UTC,,,,9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,12,0:00,UTC,0.7,-1,8.1,,13,3.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,12,6:00,UTC,,,,3.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,13,0:00,UTC,0.2,-1,6.9,,11.3,4.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,13,6:00,UTC,,,,3.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,14,0:00,UTC,-1,-1,6.2,,10,0.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,14,6:00,UTC,,,,0.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,15,0:00,UTC,-1,-1,4.6,,7.1,2.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,15,6:00,UTC,,,,3.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,16,0:00,UTC,-1,-1,2.6,,6.6,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,16,6:00,UTC,,,,0.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,17,0:00,UTC,4.1,-1,4.5,,9.5,-3.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,17,6:00,UTC,,,,-5.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,18,0:00,UTC,0.5,-1,4.2,,8.5,0.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,18,6:00,UTC,,,,3.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,19,0:00,UTC,0.2,-1,1.5,,3.1,0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,19,6:00,UTC,,,,-0.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,20,0:00,UTC,2.5,-1,0.2,,2.7,-1.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,20,6:00,UTC,,,,-2.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,21,0:00,UTC,4.2,-1,4.7,,6.9,-2.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,21,6:00,UTC,,,,-2.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,22,0:00,UTC,16.1,-1,9.5,,11.5,6.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,22,6:00,UTC,,,,6.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,23,0:00,UTC,0.1,-1,7.5,,11,4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,23,6:00,UTC,,,,8.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,24,0:00,UTC,0.3,-1,2.5,,6.2,-2.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,24,6:00,UTC,,,,-4.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,25,0:00,UTC,0.3,-1,5.2,,8.3,2.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,25,6:00,UTC,,,,2.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,26,0:00,UTC,1.5,-1,9.9,,11,8.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,26,6:00,UTC,,,,7.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,27,0:00,UTC,12.4,-1,10.8,,11.9,9.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,27,6:00,UTC,,,,8.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,28,0:00,UTC,4.1,-1,9.3,,11.6,7.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,28,6:00,UTC,,,,7.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,29,0:00,UTC,0.3,-1,9.2,,11.7,8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,29,6:00,UTC,,,,7.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,30,0:00,UTC,0,-1,7.3,,10,3.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,30,6:00,UTC,,,,4.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,31,0:00,UTC,0,-1,4.9,,6.9,3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,31,6:00,UTC,,,,3.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,1,0:00,UTC,0,-1,8.1,,8.4,5.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,1,6:00,UTC,,,,5.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,2,0:00,UTC,12,-1,7.5,,8.5,6.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,2,6:00,UTC,,,,6.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,3,0:00,UTC,0.1,-1,10.3,,13,8.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,3,6:00,UTC,,,,7.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,4,0:00,UTC,2.5,-1,6.3,,9.5,1.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,4,6:00,UTC,,,,0.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,5,0:00,UTC,0,-1,6.3,,8.7,2.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,5,6:00,UTC,,,,0.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,6,0:00,UTC,-1,-1,7.7,,10.6,3.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,6,6:00,UTC,,,,1.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,7,0:00,UTC,-1,-1,8.1,,12.2,3.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,7,6:00,UTC,,,,2.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,8,0:00,UTC,-1,-1,3.4,,8.6,-0.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,8,6:00,UTC,,,,1.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,9,0:00,UTC,-1,-1,3.1,,7,-1.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,9,6:00,UTC,,,,-3.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,10,0:00,UTC,0,-1,-0.1,,2.8,-0.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,10,6:00,UTC,,,,-0.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,11,0:00,UTC,3.8,-1,3.6,,5.8,-2.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,11,6:00,UTC,,,,-4.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,12,0:00,UTC,-1,-1,6.4,,7.7,5.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,12,6:00,UTC,,,,4.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,13,0:00,UTC,0,-1,4.9,,6,4.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,13,6:00,UTC,,,,4.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,14,0:00,UTC,-1,-1,3.7,,4.8,3.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,14,6:00,UTC,,,,2.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,15,0:00,UTC,-1,-1,3.5,,4.1,1.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,15,6:00,UTC,,,,3.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,16,0:00,UTC,2.9,-1,4,,4.8,2.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,16,6:00,UTC,,,,2.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,17,0:00,UTC,15.6,-1,5.7,,6.8,4.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,17,6:00,UTC,,,,4.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,18,0:00,UTC,3.3,-1,9.6,,10.7,6.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,18,6:00,UTC,,,,6.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,19,0:00,UTC,10.4,-1,8.3,,11.1,6.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,19,6:00,UTC,,,,8.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,20,0:00,UTC,0,-1,-0.1,,6.9,-1.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,20,6:00,UTC,,,,-3.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,21,0:00,UTC,19.4,-1,0.9,,5.1,-5.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,21,6:00,UTC,,,,-8.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,22,0:00,UTC,0,-1,5.5,,7,3.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,22,6:00,UTC,,,,1.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,23,0:00,UTC,0.1,-1,3.6,,6.2,2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,23,6:00,UTC,,,,1.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,24,0:00,UTC,0.2,-1,1.4,,3.8,-2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,24,6:00,UTC,,,,-0.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,25,0:00,UTC,3.8,-1,2.6,,8,-3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,25,6:00,UTC,,,,-4.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,26,0:00,UTC,0.5,-1,5.1,,8.3,1.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,26,6:00,UTC,,,,6.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,27,0:00,UTC,0.1,-1,0.5,,2.1,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,27,6:00,UTC,,,,-0.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,28,0:00,UTC,0.2,-1,1,,1.5,-0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,28,6:00,UTC,,,,-0.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,29,0:00,UTC,1.8,-1,0.2,,1.3,-0.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,29,6:00,UTC,,,,0.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,30,0:00,UTC,3.6,-1,-0.2,,0.5,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,30,6:00,UTC,,,,-1.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,1,0:00,UTC,3.2,-1,3.1,,4.8,0.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,1,6:00,UTC,,,,-0.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,2,0:00,UTC,0.2,-1,2.2,,4.2,1.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,2,6:00,UTC,,,,1.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,3,0:00,UTC,0.1,-1,-0.4,,1.4,-1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,3,6:00,UTC,,,,-1.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,4,0:00,UTC,2.3,-1,1,,1.7,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,4,6:00,UTC,,,,-0.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,5,0:00,UTC,0.3,-1,3.3,,4,1.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,5,6:00,UTC,,,,1.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,6,0:00,UTC,-1,-1,3.3,,3.9,3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,6,6:00,UTC,,,,3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,7,0:00,UTC,-1,-1,1.3,,3.4,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,7,6:00,UTC,,,,0.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,8,0:00,UTC,-1,-1,-1.3,,0,-2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,8,6:00,UTC,,,,-2.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,9,0:00,UTC,-1,-1,-2.7,,-1.1,-4.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,9,6:00,UTC,,,,-4.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,10,0:00,UTC,0,-1,-3,,-1.6,-7.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,10,6:00,UTC,,,,-7.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,11,0:00,UTC,0.6,-1,-2,,-0.5,-3.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,11,6:00,UTC,,,,-5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,12,0:00,UTC,0,-1,0.4,,2.4,-0.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,12,6:00,UTC,,,,-0.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,13,0:00,UTC,0.1,-1,-1.8,,-0.6,-3.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,13,6:00,UTC,,,,-3.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,14,0:00,UTC,0.2,-1,-1.8,,-1.2,-2.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,14,6:00,UTC,,,,-2.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,15,0:00,UTC,6.9,-1,0.9,,2.6,-1.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,15,6:00,UTC,,,,-2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,16,0:00,UTC,3.7,-1,2.4,,4.4,0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,16,6:00,UTC,,,,0.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,17,0:00,UTC,2.5,-1,0.7,,4.4,-1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,17,6:00,UTC,,,,1.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,18,0:00,UTC,6.7,-1,2.4,,3.7,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,18,6:00,UTC,,,,-0.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,19,0:00,UTC,0.8,-1,3.5,,5.9,1.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,19,6:00,UTC,,,,0.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,20,0:00,UTC,1.5,-1,5,,6.5,3.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,20,6:00,UTC,,,,5.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,21,0:00,UTC,4.3,-1,3.3,,4.2,2.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,21,6:00,UTC,,,,2.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,22,0:00,UTC,4.5,-1,3.8,,4.9,2.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,22,6:00,UTC,,,,3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,23,0:00,UTC,2.3,-1,1.4,,3.6,0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,23,6:00,UTC,,,,0,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,24,0:00,UTC,0.2,-1,0.9,,2.7,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,24,6:00,UTC,,,,0.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,25,0:00,UTC,0.1,-1,-0.2,,0.8,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,25,6:00,UTC,,,,-1.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,26,0:00,UTC,0.1,-1,-2,,-0.2,-2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,26,6:00,UTC,,,,-2.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,27,0:00,UTC,1,-1,-0.1,,1.2,-4.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,27,6:00,UTC,,,,-5.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,28,0:00,UTC,4.3,-1,0,,1.1,-1.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,28,6:00,UTC,,,,-1.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,29,0:00,UTC,6.2,3,0.3,,1.2,0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,29,6:00,UTC,,,,-0.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,30,0:00,UTC,5.9,8,2.1,,4,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,30,6:00,UTC,,,,0,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,31,0:00,UTC,2.9,-1,1.1,,3.5,0.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,31,6:00,UTC,,,,0.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,1,0:00,UTC,3.9,52,-17,,-3.5,-23.4,Utsjoki,102035,69.75637,27.00678
2020,1,1,6:00,UTC,,,,-20.6,,,Utsjoki,102035,69.75637,27.00678
2020,1,2,0:00,UTC,4.9,56,-12.5,,-11.3,-17.3,Utsjoki,102035,69.75637,27.00678
2020,1,2,6:00,UTC,,,,-16.1,,,Utsjoki,102035,69.75637,27.00678
2020,1,3,0:00,UTC,0.3,60,-4.4,,0.6,-12,Utsjoki,102035,69.75637,27.00678
2020,1,3,6:00,UTC,,,,-11.3,,,Utsjoki,102035,69.75637,27.00678
2020,1,4,0:00,UTC,1.9,58,-4.8,,-1.7,-7.6,Utsjoki,102035,69.75637,27.00678
2020,1,4,6:00,UTC,,,,-8.5,,,Utsjoki,102035,69.75637,27.00678
